generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
15410000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.54351,-0.0523553,0.146134,0
15410000,Valenictus_chulavistensis,Pontolis_barroni,19.9931,0.980439,-0.0655615,0.992624,0
15420000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.497765,-0.0512469,0.147478,0
15420000,Zalophus_californianus,Eumetopias_jubatus,24.5041,0.429064,-0.000380843,0.194856,0
15420000,Valenictus_chulavistensis,Pontolis_magnus,19.0173,0.874359,0.0205988,0.875988,0
15430000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.421662,-0.0400108,0.179487,0
15430000,Valenictus_chulavistensis,Pontolis_magnus,17.9175,0.576149,-0.0160259,0.494681,0
15440000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.408372,-0.0391003,0.142762,0
15440000,Valenictus_chulavistensis,Pontolis_magnus,18.4053,0.56663,-0.0236088,0.757037,0
15450000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.367707,-0.0326603,0.198362,0
15450000,Valenictus_chulavistensis,Pontolis_magnus,17.3977,0.927373,-0.0710945,0.667441,0
15460000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.443792,-0.0431764,0.156536,0
15460000,Valenictus_chulavistensis,Pontolis_magnus,18.561,0.681547,0.017499,0.701849,0
15470000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.348909,-0.022169,0.135525,0
15470000,Valenictus_chulavistensis,Pontolis_magnus,19.0643,0.531496,-0.0267461,0.816664,0
15480000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.342706,-0.0305448,0.127289,0
15480000,Valenictus_chulavistensis,Pontolis_magnus,18.2518,0.904098,-0.0144458,0.938454,0
15490000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.479006,-0.04282,0.162082,0
15490000,Valenictus_chulavistensis,Pontolis_barroni,20.0807,1.0268,0.0374955,0.94051,0
15500000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.36164,-0.0296481,0.120903,0
15500000,Valenictus_chulavistensis,Pontolis_magnus,18.5671,0.568891,0.0620178,1.01301,0
15510000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.446152,-0.0485993,0.143478,0
15510000,Valenictus_chulavistensis,Pontolis_magnus,18.5775,1.0422,-0.0331549,0.523463,0
15520000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.428147,-0.0342768,0.142066,0
15520000,Valenictus_chulavistensis,Pontolis_magnus,18.642,0.457375,-0.066978,0.497266,0
15530000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.370539,-0.034179,0.101029,0
15530000,Valenictus_chulavistensis,Pontolis_magnus,19.1465,0.941005,-0.0440732,0.923403,0
15540000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.334495,-0.0284509,0.152177,0
15540000,Valenictus_chulavistensis,Pelagiarctos_sp_SDNHM_131041,13.3981,0.757385,-0.0372996,0.765046,0
15550000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.336076,-0.0236348,0.148639,0
15550000,Valenictus_chulavistensis,Pelagiarctos_sp_SDNHM_131041,13.5797,0.427271,0.0154313,0.501843,0
15560000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.34647,-0.0259354,0.16618,0
15560000,Valenictus_chulavistensis,Pontolis_magnus,18.119,0.755809,-0.00129127,0.479199,0
